"TIME";"DSC_ERROR_LEVEL";"MESSAGE";"DETAILS_ERROR";"DSC_ERROR_TYPE";"GUID_PROCESS_EXECUTION";"GUID_PROCESS_ERROR"
"05/09/2014, 13:17:09:148";"Trace";"Get execution parameter: UHRA_ENTITYNAME; Value: ";"";"Technical";"ADA2D73F31084922979D751312199BD9";"F76F864096BD4DF78FF0A39D00FBE702"
"05/09/2014, 13:17:09:166";"Trace";"Get execution parameter: UHRA_PARTNERNAME; Value: ";"";"Technical";"ADA2D73F31084922979D751312199BD9";"56AD54F014764880B347A39D00FBE707"
"05/09/2014, 13:17:09:178";"Trace";"Get execution parameter: UHRA_COUNTRYNAME; Value: ";"";"Technical";"ADA2D73F31084922979D751312199BD9";"E07B640E699D41D69820A39D00FBE70C"
"05/09/2014, 13:17:09:190";"Trace";"Get execution parameter: UHRA_CID; Value: ";"";"Technical";"ADA2D73F31084922979D751312199BD9";"35FCEB13881545529853A39D00FBE70C"
"05/09/2014, 13:17:09:195";"Trace";"Resolving parameter: tid; with value: 954321;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"EB8DDAAF1F4C4C1896B1A39D00FBE710"
"05/09/2014, 13:17:09:199";"Trace";"Resolving parameter: tid; with value: 954321;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"FF81C39E2672478A8A3BA39D00FBE710"
"05/09/2014, 13:17:09:203";"Trace";"Get execution parameter: UHRA_CUID; Value: ";"";"Technical";"ADA2D73F31084922979D751312199BD9";"FD40085A411D4688A0ABA39D00FBE710"
"05/09/2014, 13:17:09:217";"Trace";"Get execution parameter: cfnc_cuid; Value: ";"";"Technical";"ADA2D73F31084922979D751312199BD9";"92643B7993C74D22BCC5A39D00FBE715"
"05/09/2014, 13:17:09:228";"Trace";"Get execution parameter: UHRA_PID; Value: ";"";"Technical";"ADA2D73F31084922979D751312199BD9";"8FF08485818D4A9F8780A39D00FBE71A"
"05/09/2014, 13:17:09:238";"Trace";"Get execution parameter: cfnc_pid; Value: ";"";"Technical";"ADA2D73F31084922979D751312199BD9";"429A06BE1F84400CBFE2A39D00FBE71A"
"05/09/2014, 13:17:09:248";"Trace";"Get execution parameter: UHRA_LID; Value: ";"";"Technical";"ADA2D73F31084922979D751312199BD9";"DAD3A70BA7F84583BC81A39D00FBE71E"
"05/09/2014, 13:17:09:252";"Trace";"Get execution parameter: cfnc_lid; Value: ";"";"Technical";"ADA2D73F31084922979D751312199BD9";"46C3D15E7EA6454D9632A39D00FBE71E"
"05/09/2014, 13:17:09:277";"Trace";"Get execution parameter: UHRA_COUNTRYID; Value: ";"";"Technical";"ADA2D73F31084922979D751312199BD9";"7E816899AC9B4EA4A648A39D00FBE728"
"05/09/2014, 13:17:09:281";"Trace";"Get execution parameter: UHRA_PAYGROUP; Value: ";"";"Technical";"ADA2D73F31084922979D751312199BD9";"0C4DEBDE392D487C980AA39D00FBE728"
"05/09/2014, 13:17:09:293";"Trace";"Get execution parameter: cfnc_paygroup; Value: ";"";"Technical";"ADA2D73F31084922979D751312199BD9";"4393946FA76747BE95DBA39D00FBE72D"
"05/09/2014, 13:17:09:299";"Debug";"Calling send alert for generator Adp.Streamline.ProductionLine.Domain.LINKToBPMCommandEvent for 1 event(s) and 10 parameter(s)";"";"Technical";"ADA2D73F31084922979D751312199BD9";"A5C3C7D706214B3F8666A39D00FBE72D"
"05/09/2014, 13:17:09:332";"Info";"Alert parameter with ID GUID_FILE added for file 8F442230CBF3481A8D993D244DA5B3B6.";"";"Technical";"ADA2D73F31084922979D751312199BD9";"0EAC14F8F0664B8B823EA39D00FBE736"
"05/09/2014, 13:17:09:360";"Info";"Alert parameter with ID FILE_TYPE added for file 8F442230CBF3481A8D993D244DA5B3B6.";"";"Technical";"ADA2D73F31084922979D751312199BD9";"A0507C92A32B4492A90AA39D00FBE73F"
"05/09/2014, 13:17:09:389";"Info";"Alert parameter with ID FILE_SIZE added for file 8F442230CBF3481A8D993D244DA5B3B6.";"";"Technical";"ADA2D73F31084922979D751312199BD9";"052E73CF0199492D85F7A39D00FBE749"
"05/09/2014, 13:17:09:414";"Info";"Alert parameter with ID FILE_RECEIVED_DATE added for file 8F442230CBF3481A8D993D244DA5B3B6.";"";"Technical";"ADA2D73F31084922979D751312199BD9";"4A438046F880498FA0EEA39D00FBE752"
"05/09/2014, 13:17:09:436";"Info";"Alert parameter with ID UHRA_CREATIONDATE added for file 8F442230CBF3481A8D993D244DA5B3B6.";"";"Technical";"ADA2D73F31084922979D751312199BD9";"9BB5225D7F6343A79C1DA39D00FBE757"
"05/09/2014, 13:17:09:455";"Info";"Alert parameter with ID UHRA_COMPLETENAME added for file 8F442230CBF3481A8D993D244DA5B3B6.";"";"Technical";"ADA2D73F31084922979D751312199BD9";"3B64E5808CBE4F708D29A39D00FBE75B"
"05/09/2014, 13:17:09:477";"Info";"Alert parameter with ID UHRA_LOCALFILENAME added for file 8F442230CBF3481A8D993D244DA5B3B6.";"";"Technical";"ADA2D73F31084922979D751312199BD9";"DE9D06C310AA4D059677A39D00FBE765"
"05/09/2014, 13:17:09:500";"Info";"Alert parameter with ID UHRA_CLIENTNAME added for file 8F442230CBF3481A8D993D244DA5B3B6.";"";"Technical";"ADA2D73F31084922979D751312199BD9";"F05214DC27064EF8AC8BA39D00FBE769"
"05/09/2014, 13:17:09:527";"Info";"Alert parameter with ID UHRA_CID added for file 8F442230CBF3481A8D993D244DA5B3B6.";"";"Technical";"ADA2D73F31084922979D751312199BD9";"D8F811F2B17247769499A39D00FBE773"
"05/09/2014, 13:17:09:584";"Info";"Alert parameter with ID UHRA_CUID added for file 8F442230CBF3481A8D993D244DA5B3B6.";"";"Technical";"ADA2D73F31084922979D751312199BD9";"C24E28A22E7F42EDAF6EA39D00FBE786"
"05/09/2014, 13:17:09:590";"Debug";"Send alert for event 519 side Platform";"";"Technical";"ADA2D73F31084922979D751312199BD9";"4CD9BA661A914DD7B239A39D00FBE786"
"05/09/2014, 13:17:09:613";"Info";"Alert parameter with ID UHRA_PID added for file 8F442230CBF3481A8D993D244DA5B3B6.";"";"Technical";"ADA2D73F31084922979D751312199BD9";"29626F5065CA41CFBD06A39D00FBE78A"
"05/09/2014, 13:17:09:630";"Info";"Alert parameter with ID UHRA_LOCALFILENAME updated for file 8F442230CBF3481A8D993D244DA5B3B6.";"";"Technical";"ADA2D73F31084922979D751312199BD9";"047041EB2D6E4A33B7A4A39D00FBE794"
"05/09/2014, 13:17:09:655";"Info";"End step 6 execution successfully";"";"Technical";"ADA2D73F31084922979D751312199BD9";"5FC2B3A141974951A4A8A39D00FBE798"
"05/09/2014, 13:17:09:666";"Info";">> Begin execution step: 60CC1900E5844EA7AE76A39D00FBE281; with order: 7";"";"Technical";"ADA2D73F31084922979D751312199BD9";"5DF78C52CC054EF4B961A39D00FBE79D"
"05/09/2014, 13:17:09:675";"Debug";"Command: DAA534A05C3247BA910B639915F2E4C6; Name: Perform a file copy in IFX folder";"";"Technical";"ADA2D73F31084922979D751312199BD9";"2125D91F1AE04D50A9DFA39D00FBE79D"
"05/09/2014, 13:17:09:679";"Debug";"Registering parameters for step 60CC1900E5844EA7AE76A39D00FBE281";"";"Technical";"ADA2D73F31084922979D751312199BD9";"F6FC841F16BE4FC68324A39D00FBE7A2"
"05/09/2014, 13:17:09:695";"Trace";"Set default parameter: pipeline_id; with value: ADA2D73F31084922979D751312199BD9";"";"Technical";"ADA2D73F31084922979D751312199BD9";"6A16AA2608E645C78EF5A39D00FBE7A6"
"05/09/2014, 13:17:09:696";"Trace";"Set default parameter: tid; with value: 954321";"";"Technical";"ADA2D73F31084922979D751312199BD9";"F6BF0872933349FC92EAA39D00FBE7A6"
"05/09/2014, 13:17:09:704";"Trace";"Set default parameter: side; with value: Platform";"";"Technical";"ADA2D73F31084922979D751312199BD9";"20B636DAFC7243F6BDB8A39D00FBE7A6"
"05/09/2014, 13:17:09:714";"Trace";"Set default parameter: file_id; with value: 8F442230CBF3481A8D993D244DA5B3B6";"";"Technical";"ADA2D73F31084922979D751312199BD9";"A57C71E3D86B4FCA9C62A39D00FBE7AB"
"05/09/2014, 13:17:09:720";"Trace";"Set default parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140905";"";"Technical";"ADA2D73F31084922979D751312199BD9";"564B942F5F824D639F77A39D00FBE7AB"
"05/09/2014, 13:17:09:732";"Trace";"Set default parameter: file_name; with value: P_SLP_LIDA_20140201_20140228_00_V2_0000_00000_FILE_NOE_CONSEJEROS-DIRECCIαααN_1.pdf";"";"Technical";"ADA2D73F31084922979D751312199BD9";"BB58B0D5BD894D16AB28A39D00FBE7B0"
"05/09/2014, 13:17:09:745";"Trace";"Set default parameter: file_type_id; with value: SLP";"";"Technical";"ADA2D73F31084922979D751312199BD9";"44E608ED361F44B2BFB2A39D00FBE7B4"
"05/09/2014, 13:17:09:759";"Trace";"Set default parameter: container_type_id; with value: FILE";"";"Technical";"ADA2D73F31084922979D751312199BD9";"693B9552357E40CBB7D1A39D00FBE7B9"
"05/09/2014, 13:17:09:761";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"ADA2D73F31084922979D751312199BD9";"3405A4CCACC646238DF5A39D00FBE7B9"
"05/09/2014, 13:17:09:786";"Trace";"Resolving parameter: file_name; with value: P_SLP_LIDA_20140201_20140228_00_V2_0000_00000_FILE_NOE_CONSEJEROS-DIRECCIαααN_1.pdf;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"C935803AEA514AD883B3A39D00FBE7BE"
"05/09/2014, 13:17:09:796";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140905;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"BF67A6BBA93D4B18B2E1A39D00FBE7C3"
"05/09/2014, 13:17:09:806";"Trace";"Resolving parameter: file_type_id; with value: SLP;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"6AC423A73A4747A89964A39D00FBE7C7"
"05/09/2014, 13:17:09:818";"Trace";"Get execution parameter: cuid; Value: 017977";"";"Technical";"ADA2D73F31084922979D751312199BD9";"8565DA8FC8764FCEB7E1A39D00FBE7CC"
"05/09/2014, 13:17:09:840";"Trace";"Get execution parameter: cuid; Value: 017977";"";"Technical";"ADA2D73F31084922979D751312199BD9";"FEC5C68428F74D70853CA39D00FBE7D1"
"05/09/2014, 13:17:09:842";"Trace";"Resolving execution parameter: cuid; with value: 017977;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"ABC81D1566214D939643A39D00FBE7D1"
"05/09/2014, 13:17:09:851";"Trace";"Resolving parameter: file_type_id; with value: SLP;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"510F089B8C9245A9AF37A39D00FBE7D5"
"05/09/2014, 13:17:09:865";"Info";"CUID is '017977' and FileType is 'SLP'";"";"Technical";"ADA2D73F31084922979D751312199BD9";"9019E5BEF4E44A6CAEA3A39D00FBE7DA"
"05/09/2014, 13:17:09:876";"Trace";"Get execution parameter: cuid; Value: 017977";"";"Technical";"ADA2D73F31084922979D751312199BD9";"C33C0FF6018D48AA9101A39D00FBE7DA"
"05/09/2014, 13:17:09:880";"Trace";"Resolving execution parameter: cuid; with value: 017977;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"4439AA86936D47D0A848A39D00FBE7DF"
"05/09/2014, 13:17:09:888";"Trace";"Resolving parameter: file_type_id; with value: SLP;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"F5134942434D4F848199A39D00FBE7DF"
"05/09/2014, 13:17:09:899";"Trace";"Resolving parameter: file_name; with value: P_SLP_LIDA_20140201_20140228_00_V2_0000_00000_FILE_NOE_CONSEJEROS-DIRECCIαααN_1.pdf;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"C40E624CCB004BEC8AB8A39D00FBE7E3"
"05/09/2014, 13:17:09:911";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140905;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"81F7DCFAF36048EB8B48A39D00FBE7E3"
"05/09/2014, 13:17:09:919";"Info";"The entity with file name: P_SLP_LIDA_20140201_20140228_00_V2_0000_00000_FILE_NOE_CONSEJEROS-DIRECCIαααN_1.pdf; comes from: \\ind021\Webbyfiles\folders\954321\output\accepted\20140905; goes to: ; with type of destination: 1;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"A87909F780574A60BB7DA39D00FBE7E8"
"05/09/2014, 13:17:09:930";"Trace";"Resolving parameter: file_name; with value: P_SLP_LIDA_20140201_20140228_00_V2_0000_00000_FILE_NOE_CONSEJEROS-DIRECCIαααN_1.pdf;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"C5C0B38B276D4820A559A39D00FBE7ED"
"05/09/2014, 13:17:09:931";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140905;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"A000EFA3A23E4A6FB97BA39D00FBE7ED"
"05/09/2014, 13:17:09:941";"Trace";"Resolving parameter: file_name; with value: P_SLP_LIDA_20140201_20140228_00_V2_0000_00000_FILE_NOE_CONSEJEROS-DIRECCIαααN_1.pdf;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"97B499B44B2F4D22ACE7A39D00FBE7ED"
"05/09/2014, 13:17:09:950";"Info";"Unable to copy file: P_SLP_LIDA_20140201_20140228_00_V2_0000_00000_FILE_NOE_CONSEJEROS-DIRECCIαααN_1.pdf; from: \\ind021\Webbyfiles\folders\954321\output\accepted\20140905; to: ;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"20B39CCC202A4F87A762A39D00FBE7F1"
"05/09/2014, 13:17:09:958";"Warning";"End step 7 execution with errors...";"";"Technical";"ADA2D73F31084922979D751312199BD9";"4869FA7ACD904F498F0BA39D00FBE7F6"
"05/09/2014, 13:17:09:977";"Debug";"Begin rollback pipeline: ADA2D73F31084922979D751312199BD9; from step 7";"";"Technical";"ADA2D73F31084922979D751312199BD9";"9431718950E5433CA652A39D00FBE7FB"
"05/09/2014, 13:17:09:986";"Info";"<< Begin rollback step: 60CC1900E5844EA7AE76A39D00FBE281; Order: 7";"";"Technical";"ADA2D73F31084922979D751312199BD9";"01E2202D30444E4E9A68A39D00FBE7FB"
"05/09/2014, 13:17:09:990";"Debug";"Command: DAA534A05C3247BA910B639915F2E4C6; Name: Perform a file copy in IFX folder";"";"Technical";"ADA2D73F31084922979D751312199BD9";"6B0BEB5142AF4E839F44A39D00FBE7FF"
"05/09/2014, 13:17:09:997";"Debug";"Registering parameters for step 60CC1900E5844EA7AE76A39D00FBE281";"";"Technical";"ADA2D73F31084922979D751312199BD9";"0E6F79E2CAA648AFA9FDA39D00FBE7FF"
"05/09/2014, 13:17:10:006";"Trace";"Set default parameter: pipeline_id; with value: ADA2D73F31084922979D751312199BD9";"";"Technical";"ADA2D73F31084922979D751312199BD9";"9EDF4898F26841BD83A7A39D00FBE804"
"05/09/2014, 13:17:10:014";"Trace";"Set default parameter: tid; with value: 954321";"";"Technical";"ADA2D73F31084922979D751312199BD9";"17249888950D41319971A39D00FBE804"
"05/09/2014, 13:17:10:016";"Trace";"Set default parameter: side; with value: Platform";"";"Technical";"ADA2D73F31084922979D751312199BD9";"6BF4060A3F3F429E8EBBA39D00FBE804"
"05/09/2014, 13:17:10:017";"Trace";"Set default parameter: file_id; with value: 8F442230CBF3481A8D993D244DA5B3B6";"";"Technical";"ADA2D73F31084922979D751312199BD9";"34B59684B3AF4BFB85D2A39D00FBE804"
"05/09/2014, 13:17:10:023";"Trace";"Set default parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140905";"";"Technical";"ADA2D73F31084922979D751312199BD9";"F099707E046048408F43A39D00FBE809"
"05/09/2014, 13:17:10:033";"Trace";"Set default parameter: file_name; with value: P_SLP_LIDA_20140201_20140228_00_V2_0000_00000_FILE_NOE_CONSEJEROS-DIRECCIαααN_1.pdf";"";"Technical";"ADA2D73F31084922979D751312199BD9";"294FB301CA0247C0AE2CA39D00FBE809"
"05/09/2014, 13:17:10:045";"Trace";"Set default parameter: file_type_id; with value: SLP";"";"Technical";"ADA2D73F31084922979D751312199BD9";"5B550E487D13402B814CA39D00FBE80D"
"05/09/2014, 13:17:10:054";"Trace";"Set default parameter: container_type_id; with value: FILE";"";"Technical";"ADA2D73F31084922979D751312199BD9";"D95D3651641C4871A4B3A39D00FBE812"
"05/09/2014, 13:17:10:064";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"ADA2D73F31084922979D751312199BD9";"E68CC752B57A4F53AAACA39D00FBE812"
"05/09/2014, 13:17:10:093";"Trace";"Resolving parameter: file_name; with value: P_SLP_LIDA_20140201_20140228_00_V2_0000_00000_FILE_NOE_CONSEJEROS-DIRECCIαααN_1.pdf;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"198899253FF1497FBE61A39D00FBE81C"
"05/09/2014, 13:17:10:100";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140905;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"D06C786FF6784989A574A39D00FBE820"
"05/09/2014, 13:17:10:101";"Trace";"Resolving parameter: file_type_id; with value: SLP;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"124C44132F064C17969DA39D00FBE820"
"05/09/2014, 13:17:10:112";"Warning";"";"";"Technical";"ADA2D73F31084922979D751312199BD9";"240CFA606E8E4561B78EA39D00FBE820"
"05/09/2014, 13:17:10:127";"Info";"End rollback with status: True";"";"Technical";"ADA2D73F31084922979D751312199BD9";"D7B284559CA3483CB41AA39D00FBE825"
"05/09/2014, 13:17:10:140";"Info";"<< Begin rollback step: 651DC97F3AFE4DFD8EC3A39D00FBE281; Order: 6";"";"Technical";"ADA2D73F31084922979D751312199BD9";"AB196B8FEFE64899BE45A39D00FBE82A"
"05/09/2014, 13:17:10:151";"Debug";"Command: 2AFCE3F666FE461EA80FBF8E4010E2FC; Name: Perform a BPM web service call";"";"Technical";"ADA2D73F31084922979D751312199BD9";"59BF382FCBBB4E5DA918A39D00FBE82E"
"05/09/2014, 13:17:10:161";"Debug";"Registering parameters for step 651DC97F3AFE4DFD8EC3A39D00FBE281";"";"Technical";"ADA2D73F31084922979D751312199BD9";"34A7A9368EF24B9290D9A39D00FBE82E"
"05/09/2014, 13:17:10:170";"Trace";"Set default parameter: pipeline_id; with value: ADA2D73F31084922979D751312199BD9";"";"Technical";"ADA2D73F31084922979D751312199BD9";"F81BBD50D5004AD4B502A39D00FBE833"
"05/09/2014, 13:17:10:180";"Trace";"Set default parameter: tid; with value: 954321";"";"Technical";"ADA2D73F31084922979D751312199BD9";"8DB363C8889840929D30A39D00FBE838"
"05/09/2014, 13:17:10:195";"Trace";"Set default parameter: side; with value: Platform";"";"Technical";"ADA2D73F31084922979D751312199BD9";"77325844D6FB4F228EBCA39D00FBE83C"
"05/09/2014, 13:17:10:223";"Trace";"Set default parameter: file_id; with value: 8F442230CBF3481A8D993D244DA5B3B6";"";"Technical";"ADA2D73F31084922979D751312199BD9";"679FE310E45748848A42A39D00FBE841"
"05/09/2014, 13:17:10:230";"Trace";"Set default parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140905";"";"Technical";"ADA2D73F31084922979D751312199BD9";"5CF2DAF9D35E41A28BF2A39D00FBE846"
"05/09/2014, 13:17:10:239";"Trace";"Set default parameter: file_name; with value: P_SLP_LIDA_20140201_20140228_00_V2_0000_00000_FILE_NOE_CONSEJEROS-DIRECCIαααN_1.pdf";"";"Technical";"ADA2D73F31084922979D751312199BD9";"CC9FE278BBEF4DD8A534A39D00FBE846"
"05/09/2014, 13:17:10:247";"Trace";"Set default parameter: file_type_id; with value: SLP";"";"Technical";"ADA2D73F31084922979D751312199BD9";"3F87199A481642368929A39D00FBE84A"
"05/09/2014, 13:17:10:257";"Trace";"Set default parameter: container_type_id; with value: FILE";"";"Technical";"ADA2D73F31084922979D751312199BD9";"8AB4514035D44DBAB15BA39D00FBE84F"
"05/09/2014, 13:17:10:270";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"ADA2D73F31084922979D751312199BD9";"7AE2E147320543C4BD59A39D00FBE84F"
"05/09/2014, 13:17:10:302";"Trace";"Resolving parameter: bpm_ws_address; with value: http://ind020/stream2.0/201011/ShuttleDashboard.svc/File/{0}/Register;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"F6E172B1B1394604BB22A39D00FBE858"
"05/09/2014, 13:17:10:318";"Trace";"Set parameter: bpm_ws_address; with value: http://ind020/stream2.0/201011/ShuttleDashboard.svc/File/{0}/Register";"";"Technical";"ADA2D73F31084922979D751312199BD9";"D4D2F10DF378421EAA14A39D00FBE85D"
"05/09/2014, 13:17:10:357";"Trace";"Resolving parameter: bpm_ws_time_out; with value: 880000;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"3468E9F1E7694E42BE23A39D00FBE86B"
"05/09/2014, 13:17:10:379";"Trace";"Set parameter: bpm_ws_time_out; with value: 880000";"";"Technical";"ADA2D73F31084922979D751312199BD9";"0A1508A26FA6423EBEBFA39D00FBE870"
"05/09/2014, 13:17:10:404";"Trace";"Resolving parameter: bpm_ws_method; with value: POST;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"B972FF240C3248C58531A39D00FBE879"
"05/09/2014, 13:17:10:413";"Trace";"Set parameter: bpm_ws_method; with value: POST";"";"Technical";"ADA2D73F31084922979D751312199BD9";"BA736F7E542B45AE8398A39D00FBE87E"
"05/09/2014, 13:17:10:422";"Trace";"Set parameter: bpm_ws_type; with value: 4";"";"Technical";"ADA2D73F31084922979D751312199BD9";"4512398BAB60418CA8D0A39D00FBE87E"
"05/09/2014, 13:17:10:429";"Trace";"Resolving parameter: file_name; with value: P_SLP_LIDA_20140201_20140228_00_V2_0000_00000_FILE_NOE_CONSEJEROS-DIRECCIαααN_1.pdf;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"7FC5A6FC35F7424D984CA39D00FBE883"
"05/09/2014, 13:17:10:438";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140905;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"BAB44740C3C54C1C9759A39D00FBE883"
"05/09/2014, 13:17:10:440";"Trace";"Resolving parameter: file_type_id; with value: SLP;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"4020B1C641D545408EE2A39D00FBE883"
"05/09/2014, 13:17:10:449";"Warning";"";"";"Technical";"ADA2D73F31084922979D751312199BD9";"3257238074D54CD4B800A39D00FBE887"
"05/09/2014, 13:17:10:462";"Info";"End rollback with status: True";"";"Technical";"ADA2D73F31084922979D751312199BD9";"22DC9C9519ED49C490DCA39D00FBE88C"
"05/09/2014, 13:17:10:480";"Info";"<< Begin rollback step: 175EC31F81E54CEAB9B9A39D00FBE281; Order: 5";"";"Technical";"ADA2D73F31084922979D751312199BD9";"70BC147A3E954DB79338A39D00FBE891"
"05/09/2014, 13:17:10:490";"Debug";"Command: A589529B755844598885DF716C6995D1; Name: Manage errors based on active flags";"";"Technical";"ADA2D73F31084922979D751312199BD9";"C82913F770E645199812A39D00FBE895"
"05/09/2014, 13:17:10:499";"Debug";"Registering parameters for step 175EC31F81E54CEAB9B9A39D00FBE281";"";"Technical";"ADA2D73F31084922979D751312199BD9";"24392730CB15489DA442A39D00FBE895"
"05/09/2014, 13:17:10:511";"Trace";"Set default parameter: pipeline_id; with value: ADA2D73F31084922979D751312199BD9";"";"Technical";"ADA2D73F31084922979D751312199BD9";"6A84952A9E404F2BB7C3A39D00FBE89A"
"05/09/2014, 13:17:10:518";"Trace";"Set default parameter: tid; with value: 954321";"";"Technical";"ADA2D73F31084922979D751312199BD9";"610A662EF6F74246A225A39D00FBE89A"
"05/09/2014, 13:17:10:525";"Trace";"Set default parameter: side; with value: Platform";"";"Technical";"ADA2D73F31084922979D751312199BD9";"F32E6208E5F44A03AF6CA39D00FBE89F"
"05/09/2014, 13:17:10:532";"Trace";"Set default parameter: file_id; with value: 8F442230CBF3481A8D993D244DA5B3B6";"";"Technical";"ADA2D73F31084922979D751312199BD9";"4B3A3032910249A29ECDA39D00FBE89F"
"05/09/2014, 13:17:10:539";"Trace";"Set default parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140905";"";"Technical";"ADA2D73F31084922979D751312199BD9";"C214CC1F33024EA79E91A39D00FBE8A3"
"05/09/2014, 13:17:10:548";"Trace";"Set default parameter: file_name; with value: P_SLP_LIDA_20140201_20140228_00_V2_0000_00000_FILE_NOE_CONSEJEROS-DIRECCIαααN_1.pdf";"";"Technical";"ADA2D73F31084922979D751312199BD9";"AE4305177BA74555A57AA39D00FBE8A3"
"05/09/2014, 13:17:10:572";"Trace";"Set default parameter: file_type_id; with value: SLP";"";"Technical";"ADA2D73F31084922979D751312199BD9";"0542F4E5608A480B8A36A39D00FBE8AD"
"05/09/2014, 13:17:10:582";"Trace";"Set default parameter: container_type_id; with value: FILE";"";"Technical";"ADA2D73F31084922979D751312199BD9";"88807F7227044EA9B0E5A39D00FBE8AD"
"05/09/2014, 13:17:10:591";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"ADA2D73F31084922979D751312199BD9";"AFBA028138AA49F98AF4A39D00FBE8B2"
"05/09/2014, 13:17:10:618";"Trace";"Resolving parameter: file_name; with value: P_SLP_LIDA_20140201_20140228_00_V2_0000_00000_FILE_NOE_CONSEJEROS-DIRECCIαααN_1.pdf;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"59B0C22CB3064F6E90BCA39D00FBE8BB"
"05/09/2014, 13:17:10:632";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140905;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"7A80674159F04F59A86EA39D00FBE8C0"
"05/09/2014, 13:17:10:647";"Trace";"Resolving parameter: file_type_id; with value: SLP;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"F76002E09D8D4139AE73A39D00FBE8C4"
"05/09/2014, 13:17:10:662";"Trace";"Get execution parameter: lck_channel_locked; Value: ";"";"Technical";"ADA2D73F31084922979D751312199BD9";"956C051F09F14E65BE78A39D00FBE8C9"
"05/09/2014, 13:17:10:674";"Warning";"";"";"Technical";"ADA2D73F31084922979D751312199BD9";"097D72E692DB412DB5C2A39D00FBE8C9"
"05/09/2014, 13:17:10:681";"Info";"End rollback with status: True";"";"Technical";"ADA2D73F31084922979D751312199BD9";"B861EBA3F10945999454A39D00FBE8CE"
"05/09/2014, 13:17:10:697";"Debug";"<< Step 5-Adp.Streamline.ProductionLine.Domain.Commands.ManageErrorsCommand is milestone";"";"Technical";"ADA2D73F31084922979D751312199BD9";"C96D2D27FC274DF58E4EA39D00FBE8D2"
"05/09/2014, 13:17:10:724";"Warning";"Pipeline with guid: ADA2D73F31084922979D751312199BD9; has been executed with status: False;";"";"Technical";"ADA2D73F31084922979D751312199BD9";"5350A3E212D147D3B7AFA39D00FBE8DC"
"05/09/2014, 13:17:10:733";"Debug";"ReleaseStaticUserContext in thread id: 4; name: 8F442230CBF3481A8D993D244DA5B3B6";"";"Technical";"ADA2D73F31084922979D751312199BD9";"9E7267DFFE124A8FB529A39D00FBE8DC"
"05/09/2014, 13:17:10:742";"Debug";"Close Log Session in thread id: 4; name: 8F442230CBF3481A8D993D244DA5B3B6";"";"Technical";"ADA2D73F31084922979D751312199BD9";"08C2BDBA1E3A4F4E8DE6A39D00FBE8E0"
